"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|BE","Actual Total Load [MW] - CTA|BE"
"16.10.2021 06:45 - 16.10.2021 07:00","8416","8536"
"16.10.2021 07:00 - 16.10.2021 07:15","8554","8643"
"16.10.2021 07:15 - 16.10.2021 07:30","8667","8783"
"16.10.2021 07:30 - 16.10.2021 07:45","8779","8994"
"16.10.2021 07:45 - 16.10.2021 08:00","8815","9020"
"16.10.2021 08:00 - 16.10.2021 08:15","8998","8952"
"16.10.2021 08:15 - 16.10.2021 08:30","9106","9126"
"16.10.2021 08:30 - 16.10.2021 08:45","9189","9306"
"16.10.2021 08:45 - 16.10.2021 09:00","9292","9365"
"16.10.2021 09:00 - 16.10.2021 09:15","9370","9501"
"16.10.2021 09:15 - 16.10.2021 09:30","9504","9504"
"16.10.2021 09:30 - 16.10.2021 09:45","9561","9500"
"16.10.2021 09:45 - 16.10.2021 10:00","9584","9500"
"16.10.2021 10:00 - 16.10.2021 10:15","9654","9555"
"16.10.2021 10:15 - 16.10.2021 10:30","9639","9512"
"16.10.2021 10:30 - 16.10.2021 10:45","9586","9476"
"16.10.2021 10:45 - 16.10.2021 11:00","9522","9361"
"16.10.2021 11:00 - 16.10.2021 11:15","9622","9496"
"16.10.2021 11:15 - 16.10.2021 11:30","9686","9487"
"16.10.2021 11:30 - 16.10.2021 11:45","9764","9449"
"16.10.2021 11:45 - 16.10.2021 12:00","9815","9487"
"16.10.2021 12:00 - 16.10.2021 12:15","9794","9391"
"16.10.2021 12:15 - 16.10.2021 12:30","9704","9447"
"16.10.2021 12:30 - 16.10.2021 12:45","9626","9353"
"16.10.2021 12:45 - 16.10.2021 13:00","9575","9239"
"16.10.2021 13:00 - 16.10.2021 13:15","9711","9090"
"16.10.2021 13:15 - 16.10.2021 13:30","9601","9133"
"16.10.2021 13:30 - 16.10.2021 13:45","9535","9014"
"16.10.2021 13:45 - 16.10.2021 14:00","9413","9036"
"16.10.2021 14:00 - 16.10.2021 14:15","9446","9053"
"16.10.2021 14:15 - 16.10.2021 14:30","9446","8916"
"16.10.2021 14:30 - 16.10.2021 14:45","9405","8953"
"16.10.2021 14:45 - 16.10.2021 15:00","9379","8938"
"16.10.2021 15:00 - 16.10.2021 15:15","9332","8962"
"16.10.2021 15:15 - 16.10.2021 15:30","9296","8992"
"16.10.2021 15:30 - 16.10.2021 15:45","9269","8941"
"16.10.2021 15:45 - 16.10.2021 16:00","9237","8901"
"16.10.2021 16:00 - 16.10.2021 16:15","9153","8983"
"16.10.2021 16:15 - 16.10.2021 16:30","9179","8891"
"16.10.2021 16:30 - 16.10.2021 16:45","9220","9013"
"16.10.2021 16:45 - 16.10.2021 17:00","9280","8987"
"16.10.2021 17:00 - 16.10.2021 17:15","9259","8931"
"16.10.2021 17:15 - 16.10.2021 17:30","9361","9076"
"16.10.2021 17:30 - 16.10.2021 17:45","9519","9271"
"16.10.2021 17:45 - 16.10.2021 18:00","9629","9462"
"16.10.2021 18:00 - 16.10.2021 18:15","9833","9514"
"16.10.2021 18:15 - 16.10.2021 18:30","9860","9733"
"16.10.2021 18:30 - 16.10.2021 18:45","9882","9903"
"16.10.2021 18:45 - 16.10.2021 19:00","9956","10013"
"16.10.2021 19:00 - 16.10.2021 19:15","10043","10267"
"16.10.2021 19:15 - 16.10.2021 19:30","10071","10149"
"16.10.2021 19:30 - 16.10.2021 19:45","10071","10109"
"16.10.2021 19:45 - 16.10.2021 20:00","10076","10035"
"16.10.2021 20:00 - 16.10.2021 20:15","9744","9882"
"16.10.2021 20:15 - 16.10.2021 20:30","9727","9768"
"16.10.2021 20:30 - 16.10.2021 20:45","9630","9644"
"16.10.2021 20:45 - 16.10.2021 21:00","9499","9426"
"16.10.2021 21:00 - 16.10.2021 21:15","9289","9432"
"16.10.2021 21:15 - 16.10.2021 21:30","9176","9266"
"16.10.2021 21:30 - 16.10.2021 21:45","9121","9168"
"16.10.2021 21:45 - 16.10.2021 22:00","8992","9096"
"16.10.2021 22:00 - 16.10.2021 22:15","9005","9015"
"16.10.2021 22:15 - 16.10.2021 22:30","9011","9083"
"16.10.2021 22:30 - 16.10.2021 22:45","8975","9010"
"16.10.2021 22:45 - 16.10.2021 23:00","8836","9014"
"16.10.2021 23:00 - 16.10.2021 23:15","8879","9033"
"16.10.2021 23:15 - 16.10.2021 23:30","8781","8814"
"16.10.2021 23:30 - 16.10.2021 23:45","8640","8822"
"16.10.2021 23:45 - 17.10.2021 00:00","8560","8640"
"17.10.2021 00:00 - 17.10.2021 00:15","8608","8537"
"17.10.2021 00:15 - 17.10.2021 00:30","8442","8406"
"17.10.2021 00:30 - 17.10.2021 00:45","8325","8307"
"17.10.2021 00:45 - 17.10.2021 01:00","8249","8224"
"17.10.2021 01:00 - 17.10.2021 01:15","8159","8086"
"17.10.2021 01:15 - 17.10.2021 01:30","8133","8017"
"17.10.2021 01:30 - 17.10.2021 01:45","8011","7962"
"17.10.2021 01:45 - 17.10.2021 02:00","7979","7797"
"17.10.2021 02:00 - 17.10.2021 02:15","7913","7735"
"17.10.2021 02:15 - 17.10.2021 02:30","7886","7635"
"17.10.2021 02:30 - 17.10.2021 02:45","7832","7578"
"17.10.2021 02:45 - 17.10.2021 03:00","7843","7658"
"17.10.2021 03:00 - 17.10.2021 03:15","7762","7579"
"17.10.2021 03:15 - 17.10.2021 03:30","7723","7634"
"17.10.2021 03:30 - 17.10.2021 03:45","7707","7543"
"17.10.2021 03:45 - 17.10.2021 04:00","7673","7556"
"17.10.2021 04:00 - 17.10.2021 04:15","7708","7581"
"17.10.2021 04:15 - 17.10.2021 04:30","7625","7622"
"17.10.2021 04:30 - 17.10.2021 04:45","7620","7505"
"17.10.2021 04:45 - 17.10.2021 05:00","7659","7528"
"17.10.2021 05:00 - 17.10.2021 05:15","7772","7576"
"17.10.2021 05:15 - 17.10.2021 05:30","7760","7726"
"17.10.2021 05:30 - 17.10.2021 05:45","7754","7667"
"17.10.2021 05:45 - 17.10.2021 06:00","7846","7667"
"17.10.2021 06:00 - 17.10.2021 06:15","7906","7833"
"17.10.2021 06:15 - 17.10.2021 06:30","7927","7867"
"17.10.2021 06:30 - 17.10.2021 06:45","8043","7886"
"17.10.2021 06:45 - 17.10.2021 07:00","8117","7878"
"17.10.2021 07:00 - 17.10.2021 07:15","8172","8056"
"17.10.2021 07:15 - 17.10.2021 07:30","8193","8038"
"17.10.2021 07:30 - 17.10.2021 07:45","8313","8191"
"17.10.2021 07:45 - 17.10.2021 08:00","8304","8215"
"17.10.2021 08:00 - 17.10.2021 08:15","8377","8309"
"17.10.2021 08:15 - 17.10.2021 08:30","8485","8384"
"17.10.2021 08:30 - 17.10.2021 08:45","8670","8440"
"17.10.2021 08:45 - 17.10.2021 09:00","8714","8618"
"17.10.2021 09:00 - 17.10.2021 09:15","8845","8746"
"17.10.2021 09:15 - 17.10.2021 09:30","8849","8725"
"17.10.2021 09:30 - 17.10.2021 09:45","8976","8837"
"17.10.2021 09:45 - 17.10.2021 10:00","9065","8825"
"17.10.2021 10:00 - 17.10.2021 10:15","9121","8868"
"17.10.2021 10:15 - 17.10.2021 10:30","9159","8959"
"17.10.2021 10:30 - 17.10.2021 10:45","9211","9013"
"17.10.2021 10:45 - 17.10.2021 11:00","9255","9025"
"17.10.2021 11:00 - 17.10.2021 11:15","9279","8976"
"17.10.2021 11:15 - 17.10.2021 11:30","9296","9060"
"17.10.2021 11:30 - 17.10.2021 11:45","9396","9180"
"17.10.2021 11:45 - 17.10.2021 12:00","9524","9246"
"17.10.2021 12:00 - 17.10.2021 12:15","9490","9214"
"17.10.2021 12:15 - 17.10.2021 12:30","9426","9114"
"17.10.2021 12:30 - 17.10.2021 12:45","9381","9122"
"17.10.2021 12:45 - 17.10.2021 13:00","9326","9061"
"17.10.2021 13:00 - 17.10.2021 13:15","9222","8889"
"17.10.2021 13:15 - 17.10.2021 13:30","9145","8902"
"17.10.2021 13:30 - 17.10.2021 13:45","9092","8794"
"17.10.2021 13:45 - 17.10.2021 14:00","8914","8718"
"17.10.2021 14:00 - 17.10.2021 14:15","8871","8682"
"17.10.2021 14:15 - 17.10.2021 14:30","8802","8534"
"17.10.2021 14:30 - 17.10.2021 14:45","8738","8592"
"17.10.2021 14:45 - 17.10.2021 15:00","8667","8479"
"17.10.2021 15:00 - 17.10.2021 15:15","8587","8401"
"17.10.2021 15:15 - 17.10.2021 15:30","8606","8422"
"17.10.2021 15:30 - 17.10.2021 15:45","8586","8494"
"17.10.2021 15:45 - 17.10.2021 16:00","8460","8496"
"17.10.2021 16:00 - 17.10.2021 16:15","8544","8540"
"17.10.2021 16:15 - 17.10.2021 16:30","8526","8392"
"17.10.2021 16:30 - 17.10.2021 16:45","8598","8401"
"17.10.2021 16:45 - 17.10.2021 17:00","8661","8664"
"17.10.2021 17:00 - 17.10.2021 17:15","8701","8837"
"17.10.2021 17:15 - 17.10.2021 17:30","8809","9086"
"17.10.2021 17:30 - 17.10.2021 17:45","8892","9232"
"17.10.2021 17:45 - 17.10.2021 18:00","9020","9302"
"17.10.2021 18:00 - 17.10.2021 18:15","9203","9475"
"17.10.2021 18:15 - 17.10.2021 18:30","9307","9708"
"17.10.2021 18:30 - 17.10.2021 18:45","9447","9825"
"17.10.2021 18:45 - 17.10.2021 19:00","9498","9986"
"17.10.2021 19:00 - 17.10.2021 19:15","9592","10142"
"17.10.2021 19:15 - 17.10.2021 19:30","9709","10152"
"17.10.2021 19:30 - 17.10.2021 19:45","9822","10048"
"17.10.2021 19:45 - 17.10.2021 20:00","9863","10068"
"17.10.2021 20:00 - 17.10.2021 20:15","9723","9897"
"17.10.2021 20:15 - 17.10.2021 20:30","9649","9868"
"17.10.2021 20:30 - 17.10.2021 20:45","9538","9791"
"17.10.2021 20:45 - 17.10.2021 21:00","9447","9595"
"17.10.2021 21:00 - 17.10.2021 21:15","9394","9494"
"17.10.2021 21:15 - 17.10.2021 21:30","9216","9449"
"17.10.2021 21:30 - 17.10.2021 21:45","9157","9363"
"17.10.2021 21:45 - 17.10.2021 22:00","9015","9174"
"17.10.2021 22:00 - 17.10.2021 22:15","9014","9132"
"17.10.2021 22:15 - 17.10.2021 22:30","8996","9079"
"17.10.2021 22:30 - 17.10.2021 22:45","9009","9163"
"17.10.2021 22:45 - 17.10.2021 23:00","8882","9045"
"17.10.2021 23:00 - 17.10.2021 23:15","8925","9013"
"17.10.2021 23:15 - 17.10.2021 23:30","8799","8868"
"17.10.2021 23:30 - 17.10.2021 23:45","8588","8789"
"17.10.2021 23:45 - 18.10.2021 00:00","8439","8583"
"18.10.2021 00:00 - 18.10.2021 00:15","8363","8493"
"18.10.2021 00:15 - 18.10.2021 00:30","8282","8351"
"18.10.2021 00:30 - 18.10.2021 00:45","8127","8119"
"18.10.2021 00:45 - 18.10.2021 01:00","8064","8053"
"18.10.2021 01:00 - 18.10.2021 01:15","7913","7945"
"18.10.2021 01:15 - 18.10.2021 01:30","7870","7811"
"18.10.2021 01:30 - 18.10.2021 01:45","7764","7794"
"18.10.2021 01:45 - 18.10.2021 02:00","7736","7692"
"18.10.2021 02:00 - 18.10.2021 02:15","7679","7657"
"18.10.2021 02:15 - 18.10.2021 02:30","7557","7603"
"18.10.2021 02:30 - 18.10.2021 02:45","7529","7661"
"18.10.2021 02:45 - 18.10.2021 03:00","7544","7683"
"18.10.2021 03:00 - 18.10.2021 03:15","7546","7583"
"18.10.2021 03:15 - 18.10.2021 03:30","7527","7500"
"18.10.2021 03:30 - 18.10.2021 03:45","7534","7681"
"18.10.2021 03:45 - 18.10.2021 04:00","7553","7652"
"18.10.2021 04:00 - 18.10.2021 04:15","7585","7770"
"18.10.2021 04:15 - 18.10.2021 04:30","7682","7849"
"18.10.2021 04:30 - 18.10.2021 04:45","7756","7819"
"18.10.2021 04:45 - 18.10.2021 05:00","7828","7913"
"18.10.2021 05:00 - 18.10.2021 05:15","8061","8162"
"18.10.2021 05:15 - 18.10.2021 05:30","8203","8206"
"18.10.2021 05:30 - 18.10.2021 05:45","8384","8450"
"18.10.2021 05:45 - 18.10.2021 06:00","8487","8725"
"18.10.2021 06:00 - 18.10.2021 06:15","8933","9034"
"18.10.2021 06:15 - 18.10.2021 06:30","9236","9398"
"18.10.2021 06:30 - 18.10.2021 06:45","9530","9728"
"18.10.2021 06:45 - 18.10.2021 07:00","9812","10043"
"18.10.2021 07:00 - 18.10.2021 07:15","10232","10369"
"18.10.2021 07:15 - 18.10.2021 07:30","10411","10672"
"18.10.2021 07:30 - 18.10.2021 07:45","10551","10878"
"18.10.2021 07:45 - 18.10.2021 08:00","10580","10952"
"18.10.2021 08:00 - 18.10.2021 08:15","10672","10884"
"18.10.2021 08:15 - 18.10.2021 08:30","10776","10902"
"18.10.2021 08:30 - 18.10.2021 08:45","10871","10999"
"18.10.2021 08:45 - 18.10.2021 09:00","10917","11096"
"18.10.2021 09:00 - 18.10.2021 09:15","10909","11076"
"18.10.2021 09:15 - 18.10.2021 09:30","10931","11064"
"18.10.2021 09:30 - 18.10.2021 09:45","10885","10954"
"18.10.2021 09:45 - 18.10.2021 10:00","10887","10911"
"18.10.2021 10:00 - 18.10.2021 10:15","10903","10896"
"18.10.2021 10:15 - 18.10.2021 10:30","10846","10824"
"18.10.2021 10:30 - 18.10.2021 10:45","10851","10822"
"18.10.2021 10:45 - 18.10.2021 11:00","10828","10752"
"18.10.2021 11:00 - 18.10.2021 11:15","10799","10719"
"18.10.2021 11:15 - 18.10.2021 11:30","10843","10758"
"18.10.2021 11:30 - 18.10.2021 11:45","10906","10822"
"18.10.2021 11:45 - 18.10.2021 12:00","10929","10874"
"18.10.2021 12:00 - 18.10.2021 12:15","10780","10666"
"18.10.2021 12:15 - 18.10.2021 12:30","10660","10497"
"18.10.2021 12:30 - 18.10.2021 12:45","10573","10442"
"18.10.2021 12:45 - 18.10.2021 13:00","10632","10531"
"18.10.2021 13:00 - 18.10.2021 13:15","10490","10679"
"18.10.2021 13:15 - 18.10.2021 13:30","10444","10679"
"18.10.2021 13:30 - 18.10.2021 13:45","10437","10685"
"18.10.2021 13:45 - 18.10.2021 14:00","10402","10653"
"18.10.2021 14:00 - 18.10.2021 14:15","10307","10485"
"18.10.2021 14:15 - 18.10.2021 14:30","10328","10466"
"18.10.2021 14:30 - 18.10.2021 14:45","10324","10464"
"18.10.2021 14:45 - 18.10.2021 15:00","10319","10499"
"18.10.2021 15:00 - 18.10.2021 15:15","10335","10575"
"18.10.2021 15:15 - 18.10.2021 15:30","10243","10473"
"18.10.2021 15:30 - 18.10.2021 15:45","10226","10471"
"18.10.2021 15:45 - 18.10.2021 16:00","10231","10448"
"18.10.2021 16:00 - 18.10.2021 16:15","10220","10402"
"18.10.2021 16:15 - 18.10.2021 16:30","10248","10319"
"18.10.2021 16:30 - 18.10.2021 16:45","10282","10310"
"18.10.2021 16:45 - 18.10.2021 17:00","10300","10369"
"18.10.2021 17:00 - 18.10.2021 17:15","10369","10542"
"18.10.2021 17:15 - 18.10.2021 17:30","10501","10606"
"18.10.2021 17:30 - 18.10.2021 17:45","10593","10671"
"18.10.2021 17:45 - 18.10.2021 18:00","10732","10829"
"18.10.2021 18:00 - 18.10.2021 18:15","10841","10913"
"18.10.2021 18:15 - 18.10.2021 18:30","10897","11050"
"18.10.2021 18:30 - 18.10.2021 18:45","10973","11139"
"18.10.2021 18:45 - 18.10.2021 19:00","11030","11341"
"18.10.2021 19:00 - 18.10.2021 19:15","11090","11458"
"18.10.2021 19:15 - 18.10.2021 19:30","11101","11373"
"18.10.2021 19:30 - 18.10.2021 19:45","11149","11246"
"18.10.2021 19:45 - 18.10.2021 20:00","11123","11072"
"18.10.2021 20:00 - 18.10.2021 20:15","10946","11036"
"18.10.2021 20:15 - 18.10.2021 20:30","10789","10795"
"18.10.2021 20:30 - 18.10.2021 20:45","10700","10682"
"18.10.2021 20:45 - 18.10.2021 21:00","10467","10466"
"18.10.2021 21:00 - 18.10.2021 21:15","10402","10376"
"18.10.2021 21:15 - 18.10.2021 21:30","10204","10221"
"18.10.2021 21:30 - 18.10.2021 21:45","10057","9936"
"18.10.2021 21:45 - 18.10.2021 22:00","9809","9758"
"18.10.2021 22:00 - 18.10.2021 22:15","9915","9790"
"18.10.2021 22:15 - 18.10.2021 22:30","9838","9801"
"18.10.2021 22:30 - 18.10.2021 22:45","9855","9922"
"18.10.2021 22:45 - 18.10.2021 23:00","9706","9764"
"18.10.2021 23:00 - 18.10.2021 23:15","9708","9679"
"18.10.2021 23:15 - 18.10.2021 23:30","9539","9528"
"18.10.2021 23:30 - 18.10.2021 23:45","9362","9424"
"18.10.2021 23:45 - 19.10.2021 00:00","9200","9183"
"19.10.2021 00:00 - 19.10.2021 00:15","9125","9068"
"19.10.2021 00:15 - 19.10.2021 00:30","8972","8875"
"19.10.2021 00:30 - 19.10.2021 00:45","8820","8823"
"19.10.2021 00:45 - 19.10.2021 01:00","8756","8749"
"19.10.2021 01:00 - 19.10.2021 01:15","8669","8562"
"19.10.2021 01:15 - 19.10.2021 01:30","8448","8461"
"19.10.2021 01:30 - 19.10.2021 01:45","8381","8332"
"19.10.2021 01:45 - 19.10.2021 02:00","8323","8167"
"19.10.2021 02:00 - 19.10.2021 02:15","8107","8125"
"19.10.2021 02:15 - 19.10.2021 02:30","8075","8042"
"19.10.2021 02:30 - 19.10.2021 02:45","8057","8029"
"19.10.2021 02:45 - 19.10.2021 03:00","8011","8059"
"19.10.2021 03:00 - 19.10.2021 03:15","8021","8092"
"19.10.2021 03:15 - 19.10.2021 03:30","8008","8033"
"19.10.2021 03:30 - 19.10.2021 03:45","7997","7958"
"19.10.2021 03:45 - 19.10.2021 04:00","8052","7984"
"19.10.2021 04:00 - 19.10.2021 04:15","8162","8018"
"19.10.2021 04:15 - 19.10.2021 04:30","8195","8017"
"19.10.2021 04:30 - 19.10.2021 04:45","8236","8116"
"19.10.2021 04:45 - 19.10.2021 05:00","8291","8164"
"19.10.2021 05:00 - 19.10.2021 05:15","8526","8362"
"19.10.2021 05:15 - 19.10.2021 05:30","8637","8490"
"19.10.2021 05:30 - 19.10.2021 05:45","8770","8682"
"19.10.2021 05:45 - 19.10.2021 06:00","8930","8783"
"19.10.2021 06:00 - 19.10.2021 06:15","9292","9134"
"19.10.2021 06:15 - 19.10.2021 06:30","9606","9439"
"19.10.2021 06:30 - 19.10.2021 06:45","9865","9695"
"19.10.2021 06:45 - 19.10.2021 07:00","10150","10007"
"19.10.2021 07:00 - 19.10.2021 07:15","10480","10246"
"19.10.2021 07:15 - 19.10.2021 07:30","10677","10510"
"19.10.2021 07:30 - 19.10.2021 07:45","10839","10720"
"19.10.2021 07:45 - 19.10.2021 08:00","10848","10853"
"19.10.2021 08:00 - 19.10.2021 08:15","10813","10777"
"19.10.2021 08:15 - 19.10.2021 08:30","10858","10821"
"19.10.2021 08:30 - 19.10.2021 08:45","10947","10998"
"19.10.2021 08:45 - 19.10.2021 09:00","11007","11103"
"19.10.2021 09:00 - 19.10.2021 09:15","11084","11165"
"19.10.2021 09:15 - 19.10.2021 09:30","11099","11188"
"19.10.2021 09:30 - 19.10.2021 09:45","11109","11190"
"19.10.2021 09:45 - 19.10.2021 10:00","11079","11320"
"19.10.2021 10:00 - 19.10.2021 10:15","11125","11234"
"19.10.2021 10:15 - 19.10.2021 10:30","11050","11302"
"19.10.2021 10:30 - 19.10.2021 10:45","11070","11269"
"19.10.2021 10:45 - 19.10.2021 11:00","11056","11269"
"19.10.2021 11:00 - 19.10.2021 11:15","11090","11149"
"19.10.2021 11:15 - 19.10.2021 11:30","11092","11169"
"19.10.2021 11:30 - 19.10.2021 11:45","11125","11186"
"19.10.2021 11:45 - 19.10.2021 12:00","11123","11207"
"19.10.2021 12:00 - 19.10.2021 12:15","10954","11051"
"19.10.2021 12:15 - 19.10.2021 12:30","10816","10941"
"19.10.2021 12:30 - 19.10.2021 12:45","10782","10951"
"19.10.2021 12:45 - 19.10.2021 13:00","10763","10911"
"19.10.2021 13:00 - 19.10.2021 13:15","10865","10968"
"19.10.2021 13:15 - 19.10.2021 13:30","10838","10917"
"19.10.2021 13:30 - 19.10.2021 13:45","10835","10882"
"19.10.2021 13:45 - 19.10.2021 14:00","10773","10792"
"19.10.2021 14:00 - 19.10.2021 14:15","10742","10773"
"19.10.2021 14:15 - 19.10.2021 14:30","10712","10793"
"19.10.2021 14:30 - 19.10.2021 14:45","10669","10808"
"19.10.2021 14:45 - 19.10.2021 15:00","10651","10798"
"19.10.2021 15:00 - 19.10.2021 15:15","10645","10726"
"19.10.2021 15:15 - 19.10.2021 15:30","10595","10663"
"19.10.2021 15:30 - 19.10.2021 15:45","10578","10618"
"19.10.2021 15:45 - 19.10.2021 16:00","10562","10665"
"19.10.2021 16:00 - 19.10.2021 16:15","10631","10627"
"19.10.2021 16:15 - 19.10.2021 16:30","10651","10539"
"19.10.2021 16:30 - 19.10.2021 16:45","10628","10532"
"19.10.2021 16:45 - 19.10.2021 17:00","10673","10457"
"19.10.2021 17:00 - 19.10.2021 17:15","10692","10613"
"19.10.2021 17:15 - 19.10.2021 17:30","10784","10597"
"19.10.2021 17:30 - 19.10.2021 17:45","10897","10670"
"19.10.2021 17:45 - 19.10.2021 18:00","11024","10777"
"19.10.2021 18:00 - 19.10.2021 18:15","10994","10773"
"19.10.2021 18:15 - 19.10.2021 18:30","11040","10847"
"19.10.2021 18:30 - 19.10.2021 18:45","11132","11019"
"19.10.2021 18:45 - 19.10.2021 19:00","11168","11174"
"19.10.2021 19:00 - 19.10.2021 19:15","11123","11358"
"19.10.2021 19:15 - 19.10.2021 19:30","11161","11220"
"19.10.2021 19:30 - 19.10.2021 19:45","11194","11118"
"19.10.2021 19:45 - 19.10.2021 20:00","11156","10997"
"19.10.2021 20:00 - 19.10.2021 20:15","10910","10721"
"19.10.2021 20:15 - 19.10.2021 20:30","10738","10544"
"19.10.2021 20:30 - 19.10.2021 20:45","10617","10377"
"19.10.2021 20:45 - 19.10.2021 21:00","10465","10297"
"19.10.2021 21:00 - 19.10.2021 21:15","10318","10089"
"19.10.2021 21:15 - 19.10.2021 21:30","10166","10011"
"19.10.2021 21:30 - 19.10.2021 21:45","10053","9854"
"19.10.2021 21:45 - 19.10.2021 22:00","9873","9694"
"19.10.2021 22:00 - 19.10.2021 22:15","9859","9655"
"19.10.2021 22:15 - 19.10.2021 22:30","9857","9675"
"19.10.2021 22:30 - 19.10.2021 22:45","9842","9626"
"19.10.2021 22:45 - 19.10.2021 23:00","9768","9503"
"19.10.2021 23:00 - 19.10.2021 23:15","9637","9466"
"19.10.2021 23:15 - 19.10.2021 23:30","9508","9273"
"19.10.2021 23:30 - 19.10.2021 23:45","9372","9120"
"19.10.2021 23:45 - 20.10.2021 00:00","9220","8993"
"20.10.2021 00:00 - 20.10.2021 00:15","9118","8843"
"20.10.2021 00:15 - 20.10.2021 00:30","8959","8629"
"20.10.2021 00:30 - 20.10.2021 00:45","8810","8488"
"20.10.2021 00:45 - 20.10.2021 01:00","8702","8396"
"20.10.2021 01:00 - 20.10.2021 01:15","8620","8279"
"20.10.2021 01:15 - 20.10.2021 01:30","8496","8222"
"20.10.2021 01:30 - 20.10.2021 01:45","8390","8069"
"20.10.2021 01:45 - 20.10.2021 02:00","8303","7942"
"20.10.2021 02:00 - 20.10.2021 02:15","8209","7917"
"20.10.2021 02:15 - 20.10.2021 02:30","8172","7841"
"20.10.2021 02:30 - 20.10.2021 02:45","8154","7863"
"20.10.2021 02:45 - 20.10.2021 03:00","8108","7727"
"20.10.2021 03:00 - 20.10.2021 03:15","8093","7683"
"20.10.2021 03:15 - 20.10.2021 03:30","8075","7690"
"20.10.2021 03:30 - 20.10.2021 03:45","8064","7645"
"20.10.2021 03:45 - 20.10.2021 04:00","8123","7676"
"20.10.2021 04:00 - 20.10.2021 04:15","8134","7698"
"20.10.2021 04:15 - 20.10.2021 04:30","8170","7794"
"20.10.2021 04:30 - 20.10.2021 04:45","8214","7820"
"20.10.2021 04:45 - 20.10.2021 05:00","8272","7959"
"20.10.2021 05:00 - 20.10.2021 05:15","8462","8113"
"20.10.2021 05:15 - 20.10.2021 05:30","8570","8195"
"20.10.2021 05:30 - 20.10.2021 05:45","8700","8356"
"20.10.2021 05:45 - 20.10.2021 06:00","8858","8525"
"20.10.2021 06:00 - 20.10.2021 06:15","9308","8992"
"20.10.2021 06:15 - 20.10.2021 06:30","9620","9262"
"20.10.2021 06:30 - 20.10.2021 06:45","9875","9554"
"20.10.2021 06:45 - 20.10.2021 07:00","10163","9875"
"20.10.2021 07:00 - 20.10.2021 07:15","10554","10097"
"20.10.2021 07:15 - 20.10.2021 07:30","10760","10466"
"20.10.2021 07:30 - 20.10.2021 07:45","10926","10760"
"20.10.2021 07:45 - 20.10.2021 08:00","10937","10802"
"20.10.2021 08:00 - 20.10.2021 08:15","10952","10823"
"20.10.2021 08:15 - 20.10.2021 08:30","10997","10872"
"20.10.2021 08:30 - 20.10.2021 08:45","11085","10886"
"20.10.2021 08:45 - 20.10.2021 09:00","11145","10957"
"20.10.2021 09:00 - 20.10.2021 09:15","11189","11123"
"20.10.2021 09:15 - 20.10.2021 09:30","11203","11058"
"20.10.2021 09:30 - 20.10.2021 09:45","11214","11113"
"20.10.2021 09:45 - 20.10.2021 10:00","11186","11095"
"20.10.2021 10:00 - 20.10.2021 10:15","11190","10913"
"20.10.2021 10:15 - 20.10.2021 10:30","11117","10907"
"20.10.2021 10:30 - 20.10.2021 10:45","11139","11029"
"20.10.2021 10:45 - 20.10.2021 11:00","11125","11070"
"20.10.2021 11:00 - 20.10.2021 11:15","11123","11060"
"20.10.2021 11:15 - 20.10.2021 11:30","11121","11179"
"20.10.2021 11:30 - 20.10.2021 11:45","11151","11253"
"20.10.2021 11:45 - 20.10.2021 12:00","11152","11144"
"20.10.2021 12:00 - 20.10.2021 12:15","10853","11042"
"20.10.2021 12:15 - 20.10.2021 12:30","10720","11174"
"20.10.2021 12:30 - 20.10.2021 12:45","10687","11196"
"20.10.2021 12:45 - 20.10.2021 13:00","10671","11123"
"20.10.2021 13:00 - 20.10.2021 13:15","10660","11034"
"20.10.2021 13:15 - 20.10.2021 13:30","10635","10980"
"20.10.2021 13:30 - 20.10.2021 13:45","10635","10883"
"20.10.2021 13:45 - 20.10.2021 14:00","10572","10801"
"20.10.2021 14:00 - 20.10.2021 14:15","10598","10862"
"20.10.2021 14:15 - 20.10.2021 14:30","10567","10779"
"20.10.2021 14:30 - 20.10.2021 14:45","10525","10718"
