"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Belgium (BE)","06.12.2016 10:00 - 06.12.2016 11:00 (CET)","275","n/e","n/e","4099","0","0","n/e","n/e","n/e","","1","5","n/e","n/e","3965","692","n/e","366","194","38","76"
"Belgium (BE)","06.12.2016 11:00 - 06.12.2016 12:00 (CET)","276","n/e","n/e","3926","0","0","n/e","n/e","n/e","","1","6","n/e","n/e","3967","724","n/e","642","189","49","96"
"Belgium (BE)","06.12.2016 12:00 - 06.12.2016 13:00 (CET)","276","n/e","n/e","3850","0","0","n/e","n/e","n/e","","13","6","n/e","n/e","3969","704","n/e","840","193","54","94"
"Belgium (BE)","06.12.2016 13:00 - 06.12.2016 14:00 (CET)","279","n/e","n/e","3905","0","0","n/e","n/e","n/e","","56","7","n/e","n/e","3964","684","n/e","727","198","35","63"
"Belgium (BE)","06.12.2016 14:00 - 06.12.2016 15:00 (CET)","277","n/e","n/e","3935","0","0","n/e","n/e","n/e","","1","7","n/e","n/e","3960","689","n/e","453","197","46","46"
"Belgium (BE)","06.12.2016 15:00 - 06.12.2016 16:00 (CET)","277","n/e","n/e","4027","0","0","n/e","n/e","n/e","","1","7","n/e","n/e","3960","699","n/e","176","195","83","45"
"Belgium (BE)","06.12.2016 16:00 - 06.12.2016 17:00 (CET)","278","n/e","n/e","4190","0","0","n/e","n/e","n/e","48","0","7","n/e","n/e","3959","724","n/e","14","197","75","78"
"Belgium (BE)","06.12.2016 17:00 - 06.12.2016 18:00 (CET)","277","n/e","n/e","4306","0","0","n/e","n/e","n/e","700","","7","n/e","n/e","3960","741","n/e","0","200","83","104"
"Belgium (BE)","06.12.2016 18:00 - 06.12.2016 19:00 (CET)","277","n/e","n/e","4269","0","0","n/e","n/e","n/e","663","","6","n/e","n/e","3961","729","n/e","0","202","88","160"
"Belgium (BE)","06.12.2016 19:00 - 06.12.2016 20:00 (CET)","276","n/e","n/e","4164","0","0","n/e","n/e","n/e","247","","5","n/e","n/e","3961","714","n/e","0","201","96","190"
"Belgium (BE)","06.12.2016 20:00 - 06.12.2016 21:00 (CET)","274","n/e","n/e","3975","0","0","n/e","n/e","n/e","","1","2","n/e","n/e","3961","681","n/e","0","202","119","216"
"Belgium (BE)","06.12.2016 21:00 - 06.12.2016 22:00 (CET)","276","n/e","n/e","3834","0","0","n/e","n/e","n/e","54","0","2","n/e","n/e","3956","695","n/e","0","201","148","236"
"Belgium (BE)","06.12.2016 22:00 - 06.12.2016 23:00 (CET)","277","n/e","n/e","3774","0","0","n/e","n/e","n/e","","1","3","n/e","n/e","3951","653","n/e","0","199","184","325"
"Belgium (BE)","06.12.2016 23:00 - 07.12.2016 00:00 (CET)","278","n/e","n/e","3755","0","0","n/e","n/e","n/e","","1","5","n/e","n/e","3953","634","n/e","0","200","181","370"
"Belgium (BE)","07.12.2016 00:00 - 07.12.2016 01:00 (CET)","278","n/e","n/e","3568","0","0","n/e","n/e","n/e","256","","6","n/e","n/e","3953","608","n/e","0","201","187","369"
"Belgium (BE)","07.12.2016 01:00 - 07.12.2016 02:00 (CET)","278","n/e","n/e","3579","0","0","n/e","n/e","n/e","","193","7","n/e","n/e","3952","586","n/e","0","200","174","422"
"Belgium (BE)","07.12.2016 02:00 - 07.12.2016 03:00 (CET)","275","n/e","n/e","3818","0","0","n/e","n/e","n/e","","909","7","n/e","n/e","3959","597","n/e","0","202","201","459"
"Belgium (BE)","07.12.2016 03:00 - 07.12.2016 04:00 (CET)","275","n/e","n/e","3824","0","0","n/e","n/e","n/e","","966","6","n/e","n/e","3959","596","n/e","0","202","214","445"
"Belgium (BE)","07.12.2016 04:00 - 07.12.2016 05:00 (CET)","276","n/e","n/e","3838","0","0","n/e","n/e","n/e","","878","6","n/e","n/e","3958","596","n/e","0","202","166","427"
"Belgium (BE)","07.12.2016 05:00 - 07.12.2016 06:00 (CET)","276","n/e","n/e","3846","0","0","n/e","n/e","n/e","","713","6","n/e","n/e","3953","617","n/e","0","201","252","456"
"Belgium (BE)","07.12.2016 06:00 - 07.12.2016 07:00 (CET)","277","n/e","n/e","3932","0","0","n/e","n/e","n/e","16","170","7","n/e","n/e","3952","656","n/e","0","200","298","512"
"Belgium (BE)","07.12.2016 07:00 - 07.12.2016 08:00 (CET)","279","n/e","n/e","3976","0","0","n/e","n/e","n/e","166","","7","n/e","n/e","3955","684","n/e","0","196","354","602"
"Belgium (BE)","07.12.2016 08:00 - 07.12.2016 09:00 (CET)","276","n/e","n/e","4064","0","0","n/e","n/e","n/e","388","","7","n/e","n/e","3957","715","n/e","5","175","411","600"
"Belgium (BE)","07.12.2016 09:00 - 07.12.2016 10:00 (CET)","278","n/e","n/e","4120","0","0","n/e","n/e","n/e","420","","6","n/e","n/e","3964","743","n/e","112","191","392","472"
"Belgium (BE)","07.12.2016 10:00 - 07.12.2016 11:00 (CET)","275","n/e","n/e","4086","0","3","n/e","n/e","n/e","234","","6","n/e","n/e","3958","738","n/e","261","195","405","422"
"Belgium (BE)","07.12.2016 11:00 - 07.12.2016 12:00 (CET)","230","n/e","n/e","4064","0","0","n/e","n/e","n/e","110","","6","n/e","n/e","3952","729","n/e","413","199","438","351"
"Belgium (BE)","07.12.2016 12:00 - 07.12.2016 13:00 (CET)","228","n/e","n/e","3988","0","0","n/e","n/e","n/e","99","","6","n/e","n/e","3949","723","n/e","593","194","477","314"
"Belgium (BE)","07.12.2016 13:00 - 07.12.2016 14:00 (CET)","229","n/e","n/e","3966","0","0","n/e","n/e","n/e","82","","6","n/e","n/e","3948","715","n/e","508","196","529","277"
"Belgium (BE)","07.12.2016 14:00 - 07.12.2016 15:00 (CET)","229","n/e","n/e","3989","0","0","n/e","n/e","n/e","112","0","6","n/e","n/e","3950","709","n/e","331","198","527","269"
"Belgium (BE)","07.12.2016 15:00 - 07.12.2016 16:00 (CET)","229","n/e","n/e","4039","0","0","n/e","n/e","n/e","190","","5","n/e","n/e","3951","709","n/e","123","197","556","317"
"Belgium (BE)","07.12.2016 16:00 - 07.12.2016 17:00 (CET)","229","n/e","n/e","3943","0","0","n/e","n/e","n/e","171","","5","n/e","n/e","3949","702","n/e","10","200","533","331"
"Belgium (BE)","07.12.2016 17:00 - 07.12.2016 18:00 (CET)","251","n/e","n/e","3989","0","0","n/e","n/e","n/e","571","","5","n/e","n/e","3946","672","n/e","0","201","502","390"
"Belgium (BE)","07.12.2016 18:00 - 07.12.2016 19:00 (CET)","271","n/e","n/e","3929","0","0","n/e","n/e","n/e","439","","5","n/e","n/e","3948","680","n/e","0","200","532","421"
"Belgium (BE)","07.12.2016 19:00 - 07.12.2016 20:00 (CET)","269","n/e","n/e","3969","0","0","n/e","n/e","n/e","127","0","3","n/e","n/e","3949","638","n/e","0","201","516","448"
"Belgium (BE)","07.12.2016 20:00 - 07.12.2016 21:00 (CET)","271","n/e","n/e","3951","0","0","n/e","n/e","n/e","117","0","2","n/e","n/e","3953","671","n/e","0","201","582","465"
"Belgium (BE)","07.12.2016 21:00 - 07.12.2016 22:00 (CET)","276","n/e","n/e","3838","0","0","n/e","n/e","n/e","","186","2","n/e","n/e","4084","636","n/e","0","201","600","549"
"Belgium (BE)","07.12.2016 22:00 - 07.12.2016 23:00 (CET)","276","n/e","n/e","3788","0","0","n/e","n/e","n/e","","205","9","n/e","n/e","4101","576","n/e","0","201","644","612"
"Belgium (BE)","07.12.2016 23:00 - 08.12.2016 00:00 (CET)","279","n/e","n/e","3810","0","0","n/e","n/e","n/e","","247","18","n/e","n/e","4108","556","n/e","0","201","590","570"
"Belgium (BE)","08.12.2016 00:00 - 08.12.2016 01:00 (CET)","279","n/e","n/e","3685","0","0","n/e","n/e","n/e","","35","17","n/e","n/e","4119","541","n/e","0","202","494","595"
"Belgium (BE)","08.12.2016 01:00 - 08.12.2016 02:00 (CET)","280","n/e","n/e","3581","0","0","n/e","n/e","n/e","","354","10","n/e","n/e","4119","533","n/e","0","195","470","575"
"Belgium (BE)","08.12.2016 02:00 - 08.12.2016 03:00 (CET)","282","n/e","n/e","3588","0","0","n/e","n/e","n/e","","699","2","n/e","n/e","4119","549","n/e","0","198","535","577"
"Belgium (BE)","08.12.2016 03:00 - 08.12.2016 04:00 (CET)","281","n/e","n/e","3570","0","0","n/e","n/e","n/e","","965","2","n/e","n/e","4121","551","n/e","0","199","562","598"
"Belgium (BE)","08.12.2016 04:00 - 08.12.2016 05:00 (CET)","279","n/e","n/e","3636","0","0","n/e","n/e","n/e","","874","4","n/e","n/e","4130","550","n/e","0","203","602","497"
"Belgium (BE)","08.12.2016 05:00 - 08.12.2016 06:00 (CET)","279","n/e","n/e","3908","0","0","n/e","n/e","n/e","","573","6","n/e","n/e","4151","583","n/e","0","200","540","464"
"Belgium (BE)","08.12.2016 06:00 - 08.12.2016 07:00 (CET)","277","n/e","n/e","3936","0","0","n/e","n/e","n/e","71","59","7","n/e","n/e","4176","634","n/e","0","200","483","440"
"Belgium (BE)","08.12.2016 07:00 - 08.12.2016 08:00 (CET)","278","n/e","n/e","4036","0","0","n/e","n/e","n/e","303","","7","n/e","n/e","4202","688","n/e","0","197","533","445"
"Belgium (BE)","08.12.2016 08:00 - 08.12.2016 09:00 (CET)","278","n/e","n/e","4011","0","0","n/e","n/e","n/e","294","","7","n/e","n/e","4232","723","n/e","6","200","526","476"
"Belgium (BE)","08.12.2016 09:00 - 08.12.2016 10:00 (CET)","279","n/e","n/e","4010","0","0","n/e","n/e","n/e","315","","7","n/e","n/e","4258","687","n/e","102","195","462","397"
"Belgium (BE)","08.12.2016 10:00 - 08.12.2016 11:00 (CET)","278","n/e","n/e","3973","0","0","n/e","n/e","n/e","364","","6","n/e","n/e","4285","725","n/e","256","196","489","384"
"Belgium (BE)","08.12.2016 11:00 - 08.12.2016 12:00 (CET)","279","n/e","n/e","3917","0","11","n/e","n/e","n/e","96","0","6","n/e","n/e","4313","728","n/e","515","182","541","425"
"Belgium (BE)","08.12.2016 12:00 - 08.12.2016 13:00 (CET)","281","n/e","n/e","3844","0","0","n/e","n/e","n/e","","1","6","n/e","n/e","4330","693","n/e","621","185","530","336"
"Belgium (BE)","08.12.2016 13:00 - 08.12.2016 14:00 (CET)","283","n/e","n/e","3988","0","0","n/e","n/e","n/e","99","0","6","n/e","n/e","4351","699","n/e","554","189","452","311"
"Belgium (BE)","08.12.2016 14:00 - 08.12.2016 15:00 (CET)","278","n/e","n/e","3834","0","0","n/e","n/e","n/e","10","0","6","n/e","n/e","4370","723","n/e","411","191","555","334"
"Belgium (BE)","08.12.2016 15:00 - 08.12.2016 16:00 (CET)","278","n/e","n/e","3828","0","0","n/e","n/e","n/e","","5","6","n/e","n/e","4389","696","n/e","183","190","608","397"
"Belgium (BE)","08.12.2016 16:00 - 08.12.2016 17:00 (CET)","280","n/e","n/e","3817","0","0","n/e","n/e","n/e","11","0","6","n/e","n/e","4401","675","n/e","15","193","616","460"
"Belgium (BE)","08.12.2016 17:00 - 08.12.2016 18:00 (CET)","279","n/e","n/e","3968","0","0","n/e","n/e","n/e","283","","11","n/e","n/e","4432","679","n/e","0","191","604","554"
"Belgium (BE)","08.12.2016 18:00 - 08.12.2016 19:00 (CET)","284","n/e","n/e","3975","0","0","n/e","n/e","n/e","494","","12","n/e","n/e","4465","689","n/e","0","191","583","625"
"Belgium (BE)","08.12.2016 19:00 - 08.12.2016 20:00 (CET)","281","n/e","n/e","3926","0","0","n/e","n/e","n/e","340","","8","n/e","n/e","4489","655","n/e","0","190","602","607"
"Belgium (BE)","08.12.2016 20:00 - 08.12.2016 21:00 (CET)","280","n/e","n/e","3780","0","0","n/e","n/e","n/e","37","0","4","n/e","n/e","4520","609","n/e","0","192","605","616"
"Belgium (BE)","08.12.2016 21:00 - 08.12.2016 22:00 (CET)","280","n/e","n/e","3797","0","0","n/e","n/e","n/e","44","0","2","n/e","n/e","4538","586","n/e","0","193","589","538"
"Belgium (BE)","08.12.2016 22:00 - 08.12.2016 23:00 (CET)","280","n/e","n/e","3686","0","0","n/e","n/e","n/e","","6","2","n/e","n/e","4553","586","n/e","0","193","561","484"
"Belgium (BE)","08.12.2016 23:00 - 09.12.2016 00:00 (CET)","278","n/e","n/e","3546","0","0","n/e","n/e","n/e","","636","3","n/e","n/e","4577","569","n/e","0","191","386","373"
"Belgium (BE)","09.12.2016 00:00 - 09.12.2016 01:00 (CET)","278","n/e","n/e","3593","0","0","n/e","n/e","n/e","","169","3","n/e","n/e","4594","586","n/e","0","192","310","327"
"Belgium (BE)","09.12.2016 01:00 - 09.12.2016 02:00 (CET)","280","n/e","n/e","3510","0","0","n/e","n/e","n/e","","663","6","n/e","n/e","4611","577","n/e","0","190","306","272"
"Belgium (BE)","09.12.2016 02:00 - 09.12.2016 03:00 (CET)","281","n/e","n/e","3519","0","0","n/e","n/e","n/e","","930","12","n/e","n/e","4631","574","n/e","0","193","243","255"
"Belgium (BE)","09.12.2016 03:00 - 09.12.2016 04:00 (CET)","283","n/e","n/e","3352","0","0","n/e","n/e","n/e","","577","14","n/e","n/e","4656","597","n/e","0","193","104","286"
"Belgium (BE)","09.12.2016 04:00 - 09.12.2016 05:00 (CET)","280","n/e","n/e","3318","0","0","n/e","n/e","n/e","","903","14","n/e","n/e","4679","628","n/e","0","194","190","246"
"Belgium (BE)","09.12.2016 05:00 - 09.12.2016 06:00 (CET)","282","n/e","n/e","3657","0","0","n/e","n/e","n/e","","681","9","n/e","n/e","4706","612","n/e","0","192","248","209"
"Belgium (BE)","09.12.2016 06:00 - 09.12.2016 07:00 (CET)","280","n/e","n/e","3896","0","0","n/e","n/e","n/e","52","101","5","n/e","n/e","4732","646","n/e","0","192","257","242"
"Belgium (BE)","09.12.2016 07:00 - 09.12.2016 08:00 (CET)","282","n/e","n/e","4016","0","0","n/e","n/e","n/e","589","","5","n/e","n/e","4761","717","n/e","0","190","231","290"
"Belgium (BE)","09.12.2016 08:00 - 09.12.2016 09:00 (CET)","280","n/e","n/e","4089","0","0","n/e","n/e","n/e","701","","6","n/e","n/e","4773","755","n/e","1","192","233","313"
"Belgium (BE)","09.12.2016 09:00 - 09.12.2016 10:00 (CET)","282","n/e","n/e","4064","0","0","n/e","n/e","n/e","643","","7","n/e","n/e","4781","757","n/e","42","186","295","289"
"Belgium (BE)","09.12.2016 10:00 - 09.12.2016 11:00 (CET)","281","n/e","n/e","4034","0","0","n/e","n/e","n/e","253","","9","n/e","n/e","4774","737","n/e","173","185","379","308"
"Belgium (BE)","09.12.2016 11:00 - 09.12.2016 12:00 (CET)","283","n/e","n/e","3968","0","0","n/e","n/e","n/e","89","","9","n/e","n/e","4777","702","n/e","335","186","378","287"
"Belgium (BE)","09.12.2016 12:00 - 09.12.2016 13:00 (CET)","282","n/e","n/e","3829","0","0","n/e","n/e","n/e","5","113","7","n/e","n/e","4776","682","n/e","482","189","402","284"
"Belgium (BE)","09.12.2016 13:00 - 09.12.2016 14:00 (CET)","281","n/e","n/e","3746","0","0","n/e","n/e","n/e","","150","8","n/e","n/e","4777","664","n/e","454","192","404","223"
"Belgium (BE)","09.12.2016 14:00 - 09.12.2016 15:00 (CET)","282","n/e","n/e","3883","0","0","n/e","n/e","n/e","","109","7","n/e","n/e","4780","669","n/e","344","191","363","192"
"Belgium (BE)","09.12.2016 15:00 - 09.12.2016 16:00 (CET)","282","n/e","n/e","3887","0","0","n/e","n/e","n/e","","28","6","n/e","n/e","4779","684","n/e","162","189","343","156"
"Belgium (BE)","09.12.2016 16:00 - 09.12.2016 17:00 (CET)","285","n/e","n/e","3873","0","0","n/e","n/e","n/e","29","0","5","n/e","n/e","4779","677","n/e","15","191","354","204"
"Belgium (BE)","09.12.2016 17:00 - 09.12.2016 18:00 (CET)","284","n/e","n/e","4050","0","0","n/e","n/e","n/e","498","","5","n/e","n/e","4791","696","n/e","0","192","339","311"
"Belgium (BE)","09.12.2016 18:00 - 09.12.2016 19:00 (CET)","285","n/e","n/e","4051","0","0","n/e","n/e","n/e","761","","5","n/e","n/e","4815","662","n/e","0","191","408","363"
"Belgium (BE)","09.12.2016 19:00 - 09.12.2016 20:00 (CET)","282","n/e","n/e","4047","0","0","n/e","n/e","n/e","575","","5","n/e","n/e","4833","678","n/e","0","190","465","429"
"Belgium (BE)","09.12.2016 20:00 - 09.12.2016 21:00 (CET)","280","n/e","n/e","3962","0","0","n/e","n/e","n/e","64","0","5","n/e","n/e","4851","660","n/e","0","190","414","430"
"Belgium (BE)","09.12.2016 21:00 - 09.12.2016 22:00 (CET)","282","n/e","n/e","3771","0","0","n/e","n/e","n/e","","79","7","n/e","n/e","4874","601","n/e","0","191","443","439"
"Belgium (BE)","09.12.2016 22:00 - 09.12.2016 23:00 (CET)","282","n/e","n/e","3866","0","0","n/e","n/e","n/e","","76","6","n/e","n/e","4896","556","n/e","0","192","361","441"
"Belgium (BE)","09.12.2016 23:00 - 10.12.2016 00:00 (CET)","281","n/e","n/e","3808","0","0","n/e","n/e","n/e","","12","4","n/e","n/e","4912","577","n/e","0","191","368","468"
"Belgium (BE)","10.12.2016 00:00 - 10.12.2016 01:00 (CET)","282","n/e","n/e","3846","0","0","n/e","n/e","n/e","236","","5","n/e","n/e","4883","572","n/e","0","193","392","510"
"Belgium (BE)","10.12.2016 01:00 - 10.12.2016 02:00 (CET)","285","n/e","n/e","3854","0","0","n/e","n/e","n/e","","139","9","n/e","n/e","4926","605","n/e","0","190","396","524"
"Belgium (BE)","10.12.2016 02:00 - 10.12.2016 03:00 (CET)","284","n/e","n/e","3838","0","0","n/e","n/e","n/e","","308","11","n/e","n/e","4921","604","n/e","0","192","381","514"
"Belgium (BE)","10.12.2016 03:00 - 10.12.2016 04:00 (CET)","283","n/e","n/e","3733","0","0","n/e","n/e","n/e","","699","10","n/e","n/e","4920","593","n/e","0","193","342","526"
"Belgium (BE)","10.12.2016 04:00 - 10.12.2016 05:00 (CET)","284","n/e","n/e","3669","0","0","n/e","n/e","n/e","","926","9","n/e","n/e","4925","591","n/e","0","191","343","503"
"Belgium (BE)","10.12.2016 05:00 - 10.12.2016 06:00 (CET)","286","n/e","n/e","3620","0","0","n/e","n/e","n/e","","574","9","n/e","n/e","4924","599","n/e","0","193","350","487"
"Belgium (BE)","10.12.2016 06:00 - 10.12.2016 07:00 (CET)","284","n/e","n/e","3263","0","0","n/e","n/e","n/e","","522","8","n/e","n/e","4940","607","n/e","0","190","284","498"
"Belgium (BE)","10.12.2016 07:00 - 10.12.2016 08:00 (CET)","284","n/e","n/e","3633","0","0","n/e","n/e","n/e","103","2","8","n/e","n/e","4955","623","n/e","0","190","274","476"
"Belgium (BE)","10.12.2016 08:00 - 10.12.2016 09:00 (CET)","286","n/e","n/e","3869","0","0","n/e","n/e","n/e","227","","8","n/e","n/e","4963","674","n/e","7","192","249","419"
"Belgium (BE)","10.12.2016 09:00 - 10.12.2016 10:00 (CET)","285","n/e","n/e","3956","0","0","n/e","n/e","n/e","11","0","7","n/e","n/e","4964","704","n/e","100","192","318","310"
"Belgium (BE)","10.12.2016 10:00 - 10.12.2016 11:00 (CET)","287","n/e","n/e","3993","0","0","n/e","n/e","n/e","69","","7","n/e","n/e","4964","716","n/e","194","192","360","265"
"Belgium (BE)","10.12.2016 11:00 - 10.12.2016 12:00 (CET)","285","n/e","n/e","3976","0","0","n/e","n/e","n/e","234","","7","n/e","n/e","4965","718","n/e","266","193","371","229"
"Belgium (BE)","10.12.2016 12:00 - 10.12.2016 13:00 (CET)","284","n/e","n/e","4042","0","0","n/e","n/e","n/e","255","","7","n/e","n/e","4973","722","n/e","224","189","381","181"
"Belgium (BE)","10.12.2016 13:00 - 10.12.2016 14:00 (CET)","283","n/e","n/e","3987","0","0","n/e","n/e","n/e","117","0","6","n/e","n/e","4972","727","n/e","182","190","323","171"
"Belgium (BE)","10.12.2016 14:00 - 10.12.2016 15:00 (CET)","284","n/e","n/e","3986","0","0","n/e","n/e","n/e","70","","6","n/e","n/e","4969","728","n/e","112","193","316","186"
"Belgium (BE)","10.12.2016 15:00 - 10.12.2016 16:00 (CET)","286","n/e","n/e","3956","0","0","n/e","n/e","n/e","182","","6","n/e","n/e","4968","725","n/e","34","190","320","190"
"Belgium (BE)","10.12.2016 16:00 - 10.12.2016 17:00 (CET)","284","n/e","n/e","3964","0","0","n/e","n/e","n/e","361","","6","n/e","n/e","4968","718","n/e","2","192","420","251"
"Belgium (BE)","10.12.2016 17:00 - 10.12.2016 18:00 (CET)","283","n/e","n/e","3923","0","0","n/e","n/e","n/e","414","","7","n/e","n/e","4966","701","n/e","0","191","505","304"
"Belgium (BE)","10.12.2016 18:00 - 10.12.2016 19:00 (CET)","283","n/e","n/e","3888","0","0","n/e","n/e","n/e","12","0","7","n/e","n/e","4965","610","n/e","0","192","436","323"
"Belgium (BE)","10.12.2016 19:00 - 10.12.2016 20:00 (CET)","282","n/e","n/e","3774","0","0","n/e","n/e","n/e","89","0","7","n/e","n/e","4964","630","n/e","0","191","542","347"
"Belgium (BE)","10.12.2016 20:00 - 10.12.2016 21:00 (CET)","282","n/e","n/e","3523","0","0","n/e","n/e","n/e","","1","7","n/e","n/e","4963","581","n/e","0","194","604","371"
"Belgium (BE)","10.12.2016 21:00 - 10.12.2016 22:00 (CET)","286","n/e","n/e","2893","0","0","n/e","n/e","n/e","","1","7","n/e","n/e","4965","580","n/e","0","193","670","417"
"Belgium (BE)","10.12.2016 22:00 - 10.12.2016 23:00 (CET)","284","n/e","n/e","2700","0","0","n/e","n/e","n/e","","1","7","n/e","n/e","4969","513","n/e","0","191","667","557"
"Belgium (BE)","10.12.2016 23:00 - 11.12.2016 00:00 (CET)","283","n/e","n/e","2646","0","0","n/e","n/e","n/e","","6","7","n/e","n/e","4971","512","n/e","0","191","673","630"
"Belgium (BE)","11.12.2016 00:00 - 11.12.2016 01:00 (CET)","279","n/e","n/e","2408","0","0","n/e","n/e","n/e","","440","8","n/e","n/e","4971","422","n/e","0","193","626","733"
"Belgium (BE)","11.12.2016 01:00 - 11.12.2016 02:00 (CET)","281","n/e","n/e","2316","0","0","n/e","n/e","n/e","","956","9","n/e","n/e","4968","414","n/e","0","191","666","739"
"Belgium (BE)","11.12.2016 02:00 - 11.12.2016 03:00 (CET)","274","n/e","n/e","2351","0","0","n/e","n/e","n/e","","887","9","n/e","n/e","4967","413","n/e","0","191","632","784"
"Belgium (BE)","11.12.2016 03:00 - 11.12.2016 04:00 (CET)","205","n/e","n/e","2382","0","0","n/e","n/e","n/e","","951","9","n/e","n/e","4972","417","n/e","0","190","265","621"
"Belgium (BE)","11.12.2016 04:00 - 11.12.2016 05:00 (CET)","243","n/e","n/e","2370","0","0","n/e","n/e","n/e","","871","9","n/e","n/e","4971","449","n/e","0","192","395","442"
"Belgium (BE)","11.12.2016 05:00 - 11.12.2016 06:00 (CET)","279","n/e","n/e","2293","0","0","n/e","n/e","n/e","","828","10","n/e","n/e","4971","445","n/e","0","193","601","352"
"Belgium (BE)","11.12.2016 06:00 - 11.12.2016 07:00 (CET)","278","n/e","n/e","2428","0","0","n/e","n/e","n/e","","529","11","n/e","n/e","4972","444","n/e","0","193","450","340"
"Belgium (BE)","11.12.2016 07:00 - 11.12.2016 08:00 (CET)","276","n/e","n/e","2801","0","0","n/e","n/e","n/e","","207","10","n/e","n/e","4973","472","n/e","0","189","383","341"
"Belgium (BE)","11.12.2016 08:00 - 11.12.2016 09:00 (CET)","279","n/e","n/e","2970","0","0","n/e","n/e","n/e","","39","10","n/e","n/e","4974","512","n/e","2","191","539","285"
"Belgium (BE)","11.12.2016 09:00 - 11.12.2016 10:00 (CET)","281","n/e","n/e","3113","0","0","n/e","n/e","n/e","146","","10","n/e","n/e","4974","509","n/e","92","188","552","295"
