"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Belgium (BE)","11.12.2015 06:00 - 11.12.2015 07:00 (CET)","358","n/e","n/e","3600","449","0","n/e","n/e","n/e","23","370","26","n/e","n/e","3046","565","n/e","0","246","602","654"
"Belgium (BE)","11.12.2015 07:00 - 11.12.2015 08:00 (CET)","364","n/e","n/e","3729","460","0","n/e","n/e","n/e","136","","26","n/e","n/e","3044","655","n/e","0","242","563","665"
"Belgium (BE)","11.12.2015 08:00 - 11.12.2015 09:00 (CET)","358","n/e","n/e","3867","463","0","n/e","n/e","n/e","535","","27","n/e","n/e","3044","682","n/e","0","258","594","578"
"Belgium (BE)","11.12.2015 09:00 - 11.12.2015 10:00 (CET)","338","n/e","n/e","3947","437","0","n/e","n/e","n/e","714","","29","n/e","n/e","3044","695","n/e","21","270","612","539"
"Belgium (BE)","11.12.2015 10:00 - 11.12.2015 11:00 (CET)","329","n/e","n/e","3986","463","0","n/e","n/e","n/e","50","0","30","n/e","n/e","3043","689","n/e","61","273","634","532"
"Belgium (BE)","11.12.2015 11:00 - 11.12.2015 12:00 (CET)","330","n/e","n/e","3913","462","0","n/e","n/e","n/e","","1","30","n/e","n/e","3042","696","n/e","108","271","632","504"
"Belgium (BE)","11.12.2015 12:00 - 11.12.2015 13:00 (CET)","336","n/e","n/e","3738","439","0","n/e","n/e","n/e","","1","30","n/e","n/e","3044","688","n/e","138","268","643","452"
"Belgium (BE)","11.12.2015 13:00 - 11.12.2015 14:00 (CET)","353","n/e","n/e","3724","437","0","n/e","n/e","n/e","","1","29","n/e","n/e","3043","646","n/e","155","269","628","370"
"Belgium (BE)","11.12.2015 14:00 - 11.12.2015 15:00 (CET)","354","n/e","n/e","3640","436","0","n/e","n/e","n/e","14","0","28","n/e","n/e","3044","678","n/e","113","259","627","313"
"Belgium (BE)","11.12.2015 15:00 - 11.12.2015 16:00 (CET)","347","n/e","n/e","3778","438","0","n/e","n/e","n/e","92","","29","n/e","n/e","3044","650","n/e","33","230","617","292"
"Belgium (BE)","11.12.2015 16:00 - 11.12.2015 17:00 (CET)","351","n/e","n/e","3803","438","0","n/e","n/e","n/e","281","","30","n/e","n/e","3044","713","n/e","2","240","554","387"
"Belgium (BE)","11.12.2015 17:00 - 11.12.2015 18:00 (CET)","354","n/e","n/e","3863","456","0","n/e","n/e","n/e","381","","31","n/e","n/e","3042","720","n/e","0","258","540","576"
"Belgium (BE)","11.12.2015 18:00 - 11.12.2015 19:00 (CET)","352","n/e","n/e","3820","447","0","n/e","n/e","n/e","329","","31","n/e","n/e","3041","668","n/e","0","259","550","747"
"Belgium (BE)","11.12.2015 19:00 - 11.12.2015 20:00 (CET)","355","n/e","n/e","3655","436","0","n/e","n/e","n/e","231","","32","n/e","n/e","3040","606","n/e","0","263","608","834"
"Belgium (BE)","11.12.2015 20:00 - 11.12.2015 21:00 (CET)","360","n/e","n/e","3599","434","0","n/e","n/e","n/e","","0","30","n/e","n/e","3041","568","n/e","0","250","633","764"
"Belgium (BE)","11.12.2015 21:00 - 11.12.2015 22:00 (CET)","359","n/e","n/e","3299","436","0","n/e","n/e","n/e","","1","29","n/e","n/e","3043","561","n/e","0","254","602","643"
"Belgium (BE)","11.12.2015 22:00 - 11.12.2015 23:00 (CET)","352","n/e","n/e","3507","436","0","n/e","n/e","n/e","26","0","30","n/e","n/e","3043","507","n/e","0","250","614","574"
"Belgium (BE)","11.12.2015 23:00 - 12.12.2015 00:00 (CET)","346","n/e","n/e","3532","437","0","n/e","n/e","n/e","182","","33","n/e","n/e","3044","594","n/e","0","248","612","438"
"Belgium (BE)","12.12.2015 00:00 - 12.12.2015 01:00 (CET)","348","n/e","n/e","3266","389","0","n/e","n/e","n/e","","1","35","n/e","n/e","3043","641","n/e","0","253","576","441"
"Belgium (BE)","12.12.2015 01:00 - 12.12.2015 02:00 (CET)","346","n/e","n/e","3028","370","0","n/e","n/e","n/e","","1","36","n/e","n/e","3044","556","n/e","0","249","512","411"
"Belgium (BE)","12.12.2015 02:00 - 12.12.2015 03:00 (CET)","346","n/e","n/e","2826","345","0","n/e","n/e","n/e","","3","36","n/e","n/e","3045","585","n/e","0","249","445","303"
"Belgium (BE)","12.12.2015 03:00 - 12.12.2015 04:00 (CET)","346","n/e","n/e","2582","345","0","n/e","n/e","n/e","","196","36","n/e","n/e","3045","586","n/e","0","247","345","268"
"Belgium (BE)","12.12.2015 04:00 - 12.12.2015 05:00 (CET)","346","n/e","n/e","2577","348","0","n/e","n/e","n/e","","482","35","n/e","n/e","3047","582","n/e","0","243","249","207"
"Belgium (BE)","12.12.2015 05:00 - 12.12.2015 06:00 (CET)","352","n/e","n/e","2736","398","0","n/e","n/e","n/e","","363","35","n/e","n/e","3048","586","n/e","0","242","201","166"
"Belgium (BE)","12.12.2015 06:00 - 12.12.2015 07:00 (CET)","353","n/e","n/e","2813","434","0","n/e","n/e","n/e","23","4","32","n/e","n/e","3046","567","n/e","0","250","111","153"
"Belgium (BE)","12.12.2015 07:00 - 12.12.2015 08:00 (CET)","357","n/e","n/e","2949","438","0","n/e","n/e","n/e","260","","30","n/e","n/e","3045","606","n/e","0","258","68","140"
"Belgium (BE)","12.12.2015 08:00 - 12.12.2015 09:00 (CET)","354","n/e","n/e","3063","438","0","n/e","n/e","n/e","287","","32","n/e","n/e","3044","645","n/e","1","258","45","134"
"Belgium (BE)","12.12.2015 09:00 - 12.12.2015 10:00 (CET)","353","n/e","n/e","3157","437","0","n/e","n/e","n/e","200","","34","n/e","n/e","3044","674","n/e","71","257","39","134"
"Belgium (BE)","12.12.2015 10:00 - 12.12.2015 11:00 (CET)","353","n/e","n/e","3439","432","0","n/e","n/e","n/e","391","","36","n/e","n/e","3044","686","n/e","193","259","84","113"
"Belgium (BE)","12.12.2015 11:00 - 12.12.2015 12:00 (CET)","352","n/e","n/e","3367","434","0","n/e","n/e","n/e","139","","37","n/e","n/e","3045","681","n/e","334","259","194","102"
"Belgium (BE)","12.12.2015 12:00 - 12.12.2015 13:00 (CET)","356","n/e","n/e","3287","432","0","n/e","n/e","n/e","12","0","39","n/e","n/e","3046","627","n/e","353","260","363","136"
"Belgium (BE)","12.12.2015 13:00 - 12.12.2015 14:00 (CET)","362","n/e","n/e","2933","435","0","n/e","n/e","n/e","","10","36","n/e","n/e","3046","596","n/e","231","261","534","224"
"Belgium (BE)","12.12.2015 14:00 - 12.12.2015 15:00 (CET)","365","n/e","n/e","2595","435","0","n/e","n/e","n/e","","225","34","n/e","n/e","3045","587","n/e","113","261","632","347"
"Belgium (BE)","12.12.2015 15:00 - 12.12.2015 16:00 (CET)","360","n/e","n/e","2584","435","0","n/e","n/e","n/e","","499","34","n/e","n/e","3044","579","n/e","35","260","642","412"
"Belgium (BE)","12.12.2015 16:00 - 12.12.2015 17:00 (CET)","364","n/e","n/e","2674","435","0","n/e","n/e","n/e","","348","34","n/e","n/e","3041","576","n/e","3","260","645","492"
"Belgium (BE)","12.12.2015 17:00 - 12.12.2015 18:00 (CET)","363","n/e","n/e","2446","413","0","n/e","n/e","n/e","","52","35","n/e","n/e","3039","524","n/e","0","257","646","619"
"Belgium (BE)","12.12.2015 18:00 - 12.12.2015 19:00 (CET)","360","n/e","n/e","2516","416","0","n/e","n/e","n/e","","1","35","n/e","n/e","3039","491","n/e","0","256","647","756"
"Belgium (BE)","12.12.2015 19:00 - 12.12.2015 20:00 (CET)","361","n/e","n/e","2416","427","0","n/e","n/e","n/e","27","5","36","n/e","n/e","3037","488","n/e","0","260","633","878"
"Belgium (BE)","12.12.2015 20:00 - 12.12.2015 21:00 (CET)","360","n/e","n/e","2222","306","0","n/e","n/e","n/e","","198","36","n/e","n/e","3037","469","n/e","0","260","607","965"
"Belgium (BE)","12.12.2015 21:00 - 12.12.2015 22:00 (CET)","362","n/e","n/e","2078","249","0","n/e","n/e","n/e","","251","36","n/e","n/e","3038","439","n/e","0","260","576","1016"
"Belgium (BE)","12.12.2015 22:00 - 12.12.2015 23:00 (CET)","355","n/e","n/e","2153","208","0","n/e","n/e","n/e","","241","36","n/e","n/e","3039","438","n/e","0","257","550","1005"
"Belgium (BE)","12.12.2015 23:00 - 13.12.2015 00:00 (CET)","352","n/e","n/e","2121","156","0","n/e","n/e","n/e","","199","36","n/e","n/e","3040","478","n/e","0","257","562","979"
"Belgium (BE)","13.12.2015 00:00 - 13.12.2015 01:00 (CET)","336","n/e","n/e","2270","145","0","n/e","n/e","n/e","34","0","39","n/e","n/e","3039","474","n/e","0","261","635","933"
"Belgium (BE)","13.12.2015 01:00 - 13.12.2015 02:00 (CET)","337","n/e","n/e","2303","143","0","n/e","n/e","n/e","29","1","40","n/e","n/e","3039","488","n/e","0","262","617","916"
"Belgium (BE)","13.12.2015 02:00 - 13.12.2015 03:00 (CET)","335","n/e","n/e","2313","143","0","n/e","n/e","n/e","","84","39","n/e","n/e","3038","512","n/e","0","264","368","863"
"Belgium (BE)","13.12.2015 03:00 - 13.12.2015 04:00 (CET)","333","n/e","n/e","2178","143","0","n/e","n/e","n/e","","1119","39","n/e","n/e","3039","527","n/e","0","261","218","756"
"Belgium (BE)","13.12.2015 04:00 - 13.12.2015 05:00 (CET)","334","n/e","n/e","2340","145","0","n/e","n/e","n/e","","1045","39","n/e","n/e","3042","493","n/e","0","263","105","623"
"Belgium (BE)","13.12.2015 05:00 - 13.12.2015 06:00 (CET)","331","n/e","n/e","2426","148","0","n/e","n/e","n/e","","304","37","n/e","n/e","3047","491","n/e","0","263","41","462"
"Belgium (BE)","13.12.2015 06:00 - 13.12.2015 07:00 (CET)","333","n/e","n/e","2357","245","0","n/e","n/e","n/e","","175","37","n/e","n/e","3047","524","n/e","0","263","3","394"
"Belgium (BE)","13.12.2015 07:00 - 13.12.2015 08:00 (CET)","332","n/e","n/e","2489","258","0","n/e","n/e","n/e","","150","37","n/e","n/e","3048","534","n/e","0","263","","318"
"Belgium (BE)","13.12.2015 08:00 - 13.12.2015 09:00 (CET)","334","n/e","n/e","2688","355","0","n/e","n/e","n/e","","86","37","n/e","n/e","3048","553","n/e","0","262","","272"
"Belgium (BE)","13.12.2015 09:00 - 13.12.2015 10:00 (CET)","342","n/e","n/e","2735","431","0","n/e","n/e","n/e","","1","37","n/e","n/e","3050","635","n/e","16","259","","249"
"Belgium (BE)","13.12.2015 10:00 - 13.12.2015 11:00 (CET)","346","n/e","n/e","3044","436","0","n/e","n/e","n/e","","1","37","n/e","n/e","3049","628","n/e","59","262","5","153"
"Belgium (BE)","13.12.2015 11:00 - 13.12.2015 12:00 (CET)","343","n/e","n/e","3212","436","0","n/e","n/e","n/e","267","","34","n/e","n/e","3048","672","n/e","77","260","18","135"
"Belgium (BE)","13.12.2015 12:00 - 13.12.2015 13:00 (CET)","346","n/e","n/e","3293","434","0","n/e","n/e","n/e","522","","33","n/e","n/e","3048","698","n/e","86","263","24","84"
"Belgium (BE)","13.12.2015 13:00 - 13.12.2015 14:00 (CET)","347","n/e","n/e","3229","447","0","n/e","n/e","n/e","399","","31","n/e","n/e","3048","700","n/e","70","264","35","43"
"Belgium (BE)","13.12.2015 14:00 - 13.12.2015 15:00 (CET)","346","n/e","n/e","3090","449","0","n/e","n/e","n/e","11","63","31","n/e","n/e","3048","680","n/e","51","262","39","34"
"Belgium (BE)","13.12.2015 15:00 - 13.12.2015 16:00 (CET)","346","n/e","n/e","3034","449","0","n/e","n/e","n/e","","283","31","n/e","n/e","3049","669","n/e","19","258","48","38"
"Belgium (BE)","13.12.2015 16:00 - 13.12.2015 17:00 (CET)","351","n/e","n/e","3042","445","0","n/e","n/e","n/e","","127","32","n/e","n/e","3049","649","n/e","1","260","73","49"
"Belgium (BE)","13.12.2015 17:00 - 13.12.2015 18:00 (CET)","356","n/e","n/e","3078","435","0","n/e","n/e","n/e","108","","33","n/e","n/e","3047","598","n/e","0","258","67","62"
"Belgium (BE)","13.12.2015 18:00 - 13.12.2015 19:00 (CET)","358","n/e","n/e","3066","435","0","n/e","n/e","n/e","487","","33","n/e","n/e","3046","577","n/e","0","263","60","68"
"Belgium (BE)","13.12.2015 19:00 - 13.12.2015 20:00 (CET)","365","n/e","n/e","3052","437","0","n/e","n/e","n/e","530","","33","n/e","n/e","3046","543","n/e","0","266","47","75"
"Belgium (BE)","13.12.2015 20:00 - 13.12.2015 21:00 (CET)","366","n/e","n/e","3075","437","0","n/e","n/e","n/e","478","","34","n/e","n/e","3047","578","n/e","0","266","46","72"
"Belgium (BE)","13.12.2015 21:00 - 13.12.2015 22:00 (CET)","363","n/e","n/e","3052","436","0","n/e","n/e","n/e","84","","34","n/e","n/e","3047","524","n/e","0","266","59","62"
"Belgium (BE)","13.12.2015 22:00 - 13.12.2015 23:00 (CET)","358","n/e","n/e","3096","433","0","n/e","n/e","n/e","122","","35","n/e","n/e","3047","529","n/e","0","262","66","74"
"Belgium (BE)","13.12.2015 23:00 - 14.12.2015 00:00 (CET)","353","n/e","n/e","2999","433","0","n/e","n/e","n/e","207","","34","n/e","n/e","3046","564","n/e","0","262","98","118"
"Belgium (BE)","14.12.2015 00:00 - 14.12.2015 01:00 (CET)","357","n/e","n/e","2323","371","0","n/e","n/e","n/e","","46","35","n/e","n/e","3045","527","n/e","0","263","109","131"
"Belgium (BE)","14.12.2015 01:00 - 14.12.2015 02:00 (CET)","361","n/e","n/e","2100","265","0","n/e","n/e","n/e","","408","35","n/e","n/e","3045","492","n/e","0","266","101","119"
"Belgium (BE)","14.12.2015 02:00 - 14.12.2015 03:00 (CET)","363","n/e","n/e","2009","226","0","n/e","n/e","n/e","","631","35","n/e","n/e","3045","473","n/e","0","259","141","109"
"Belgium (BE)","14.12.2015 03:00 - 14.12.2015 04:00 (CET)","365","n/e","n/e","2107","199","0","n/e","n/e","n/e","","1133","35","n/e","n/e","3045","482","n/e","0","252","272","81"
"Belgium (BE)","14.12.2015 04:00 - 14.12.2015 05:00 (CET)","364","n/e","n/e","2192","235","0","n/e","n/e","n/e","","1127","35","n/e","n/e","3045","481","n/e","0","242","180","85"
"Belgium (BE)","14.12.2015 05:00 - 14.12.2015 06:00 (CET)","362","n/e","n/e","2433","289","0","n/e","n/e","n/e","","693","35","n/e","n/e","3046","491","n/e","0","241","172","82"
"Belgium (BE)","14.12.2015 06:00 - 14.12.2015 07:00 (CET)","362","n/e","n/e","3323","383","0","n/e","n/e","n/e","","20","35","n/e","n/e","3047","509","n/e","0","233","183","86"
"Belgium (BE)","14.12.2015 07:00 - 14.12.2015 08:00 (CET)","363","n/e","n/e","3994","430","0","n/e","n/e","n/e","65","0","34","n/e","n/e","3047","591","n/e","0","242","181","116"
"Belgium (BE)","14.12.2015 08:00 - 14.12.2015 09:00 (CET)","365","n/e","n/e","4279","450","0","n/e","n/e","n/e","57","0","34","n/e","n/e","3048","620","n/e","4","256","141","138"
"Belgium (BE)","14.12.2015 09:00 - 14.12.2015 10:00 (CET)","363","n/e","n/e","4364","453","0","n/e","n/e","n/e","43","","32","n/e","n/e","3045","649","n/e","117","255","136","163"
"Belgium (BE)","14.12.2015 10:00 - 14.12.2015 11:00 (CET)","365","n/e","n/e","4378","467","0","n/e","n/e","n/e","","1","35","n/e","n/e","3026","602","n/e","312","248","167","143"
"Belgium (BE)","14.12.2015 11:00 - 14.12.2015 12:00 (CET)","365","n/e","n/e","4448","465","0","n/e","n/e","n/e","59","0","35","n/e","n/e","3040","589","n/e","471","259","136","135"
"Belgium (BE)","14.12.2015 12:00 - 14.12.2015 13:00 (CET)","366","n/e","n/e","4397","451","0","n/e","n/e","n/e","33","0","34","n/e","n/e","3046","617","n/e","496","259","106","119"
"Belgium (BE)","14.12.2015 13:00 - 14.12.2015 14:00 (CET)","363","n/e","n/e","4357","449","0","n/e","n/e","n/e","122","","35","n/e","n/e","3048","644","n/e","462","257","48","93"
"Belgium (BE)","14.12.2015 14:00 - 14.12.2015 15:00 (CET)","362","n/e","n/e","4349","446","0","n/e","n/e","n/e","130","","34","n/e","n/e","3048","609","n/e","298","251","68","97"
"Belgium (BE)","14.12.2015 15:00 - 14.12.2015 16:00 (CET)","364","n/e","n/e","4262","447","0","n/e","n/e","n/e","178","","32","n/e","n/e","3048","632","n/e","118","258","117","103"
"Belgium (BE)","14.12.2015 16:00 - 14.12.2015 17:00 (CET)","359","n/e","n/e","4395","456","0","n/e","n/e","n/e","18","12","35","n/e","n/e","3049","590","n/e","8","263","96","133"
"Belgium (BE)","14.12.2015 17:00 - 14.12.2015 18:00 (CET)","363","n/e","n/e","4458","457","0","n/e","n/e","n/e","627","","34","n/e","n/e","3049","626","n/e","0","257","73","194"
"Belgium (BE)","14.12.2015 18:00 - 14.12.2015 19:00 (CET)","365","n/e","n/e","4470","460","0","n/e","n/e","n/e","902","","34","n/e","n/e","3048","657","n/e","0","258","64","238"
"Belgium (BE)","14.12.2015 19:00 - 14.12.2015 20:00 (CET)","366","n/e","n/e","4392","458","0","n/e","n/e","n/e","675","","34","n/e","n/e","3048","650","n/e","0","259","52","249"
"Belgium (BE)","14.12.2015 20:00 - 14.12.2015 21:00 (CET)","361","n/e","n/e","4344","435","0","n/e","n/e","n/e","368","","35","n/e","n/e","3049","544","n/e","0","249","36","276"
"Belgium (BE)","14.12.2015 21:00 - 14.12.2015 22:00 (CET)","364","n/e","n/e","4144","432","0","n/e","n/e","n/e","33","0","34","n/e","n/e","3049","479","n/e","0","234","49","282"
"Belgium (BE)","14.12.2015 22:00 - 14.12.2015 23:00 (CET)","365","n/e","n/e","3834","434","0","n/e","n/e","n/e","75","1","34","n/e","n/e","3095","461","n/e","0","236","63","259"
"Belgium (BE)","14.12.2015 23:00 - 15.12.2015 00:00 (CET)","362","n/e","n/e","3593","413","0","n/e","n/e","n/e","257","","33","n/e","n/e","3196","511","n/e","0","236","69","239"
"Belgium (BE)","15.12.2015 00:00 - 15.12.2015 01:00 (CET)","363","n/e","n/e","2762","284","0","n/e","n/e","n/e","","49","32","n/e","n/e","3201","480","n/e","0","237","34","255"
"Belgium (BE)","15.12.2015 01:00 - 15.12.2015 02:00 (CET)","364","n/e","n/e","2559","168","0","n/e","n/e","n/e","","509","32","n/e","n/e","3200","480","n/e","0","233","33","242"
"Belgium (BE)","15.12.2015 02:00 - 15.12.2015 03:00 (CET)","367","n/e","n/e","2600","141","0","n/e","n/e","n/e","","812","31","n/e","n/e","3200","492","n/e","0","237","0","211"
"Belgium (BE)","15.12.2015 03:00 - 15.12.2015 04:00 (CET)","369","n/e","n/e","2323","142","0","n/e","n/e","n/e","","1016","31","n/e","n/e","3199","492","n/e","0","240","","212"
"Belgium (BE)","15.12.2015 04:00 - 15.12.2015 05:00 (CET)","369","n/e","n/e","2261","152","0","n/e","n/e","n/e","","1010","31","n/e","n/e","3207","463","n/e","0","240","7","223"
"Belgium (BE)","15.12.2015 05:00 - 15.12.2015 06:00 (CET)","369","n/e","n/e","2715","243","0","n/e","n/e","n/e","","951","31","n/e","n/e","3239","481","n/e","0","238","19","151"
"Belgium (BE)","15.12.2015 06:00 - 15.12.2015 07:00 (CET)","367","n/e","n/e","3443","339","0","n/e","n/e","n/e","44","99","31","n/e","n/e","3268","495","n/e","0","237","","160"
"Belgium (BE)","15.12.2015 07:00 - 15.12.2015 08:00 (CET)","364","n/e","n/e","3968","399","0","n/e","n/e","n/e","316","","31","n/e","n/e","3293","588","n/e","0","248","3","147"
"Belgium (BE)","15.12.2015 08:00 - 15.12.2015 09:00 (CET)","365","n/e","n/e","4223","445","0","n/e","n/e","n/e","617","","30","n/e","n/e","3297","625","n/e","1","257","","191"
"Belgium (BE)","15.12.2015 09:00 - 15.12.2015 10:00 (CET)","363","n/e","n/e","4246","436","7","n/e","n/e","n/e","380","","29","n/e","n/e","3299","580","n/e","90","260","12","200"
"Belgium (BE)","15.12.2015 10:00 - 15.12.2015 11:00 (CET)","365","n/e","n/e","4128","412","0","n/e","n/e","n/e","174","","29","n/e","n/e","3300","572","n/e","261","265","29","198"
"Belgium (BE)","15.12.2015 11:00 - 15.12.2015 12:00 (CET)","368","n/e","n/e","4273","441","0","n/e","n/e","n/e","255","","31","n/e","n/e","3299","557","n/e","369","260","45","146"
"Belgium (BE)","15.12.2015 12:00 - 15.12.2015 13:00 (CET)","368","n/e","n/e","4291","443","0","n/e","n/e","n/e","198","","32","n/e","n/e","3323","591","n/e","344","257","57","104"
"Belgium (BE)","15.12.2015 13:00 - 15.12.2015 14:00 (CET)","370","n/e","n/e","4245","441","0","n/e","n/e","n/e","95","","31","n/e","n/e","3352","571","n/e","318","260","32","69"
"Belgium (BE)","15.12.2015 14:00 - 15.12.2015 15:00 (CET)","364","n/e","n/e","4218","441","0","n/e","n/e","n/e","93","","30","n/e","n/e","3361","571","n/e","196","265","109","88"
"Belgium (BE)","15.12.2015 15:00 - 15.12.2015 16:00 (CET)","365","n/e","n/e","4217","442","0","n/e","n/e","n/e","104","","31","n/e","n/e","3365","576","n/e","69","267","149","130"
"Belgium (BE)","15.12.2015 16:00 - 15.12.2015 17:00 (CET)","364","n/e","n/e","4275","440","0","n/e","n/e","n/e","70","0","31","n/e","n/e","3368","587","n/e","3","272","196","195"
"Belgium (BE)","15.12.2015 17:00 - 15.12.2015 18:00 (CET)","366","n/e","n/e","4277","439","0","n/e","n/e","n/e","442","","31","n/e","n/e","3390","601","n/e","0","276","278","256"
"Belgium (BE)","15.12.2015 18:00 - 15.12.2015 19:00 (CET)","367","n/e","n/e","4261","440","0","n/e","n/e","n/e","321","","30","n/e","n/e","3415","552","n/e","0","277","402","350"
"Belgium (BE)","15.12.2015 19:00 - 15.12.2015 20:00 (CET)","357","n/e","n/e","3934","430","0","n/e","n/e","n/e","62","0","26","n/e","n/e","3429","524","n/e","0","279","438","398"
"Belgium (BE)","15.12.2015 20:00 - 15.12.2015 21:00 (CET)","352","n/e","n/e","3745","429","0","n/e","n/e","n/e","3","0","28","n/e","n/e","3452","491","n/e","0","268","416","431"
"Belgium (BE)","15.12.2015 21:00 - 15.12.2015 22:00 (CET)","355","n/e","n/e","2806","427","0","n/e","n/e","n/e","3","0","32","n/e","n/e","3478","478","n/e","0","253","361","480"
"Belgium (BE)","15.12.2015 22:00 - 15.12.2015 23:00 (CET)","355","n/e","n/e","2734","426","0","n/e","n/e","n/e","","1","34","n/e","n/e","3508","437","n/e","0","254","379","470"
"Belgium (BE)","15.12.2015 23:00 - 16.12.2015 00:00 (CET)","356","n/e","n/e","2621","316","0","n/e","n/e","n/e","40","0","34","n/e","n/e","3531","495","n/e","0","253","443","491"
"Belgium (BE)","16.12.2015 00:00 - 16.12.2015 01:00 (CET)","355","n/e","n/e","2179","187","0","n/e","n/e","n/e","","97","33","n/e","n/e","3512","474","n/e","0","251","465","445"
"Belgium (BE)","16.12.2015 01:00 - 16.12.2015 02:00 (CET)","354","n/e","n/e","2191","151","0","n/e","n/e","n/e","","282","33","n/e","n/e","3507","467","n/e","0","251","468","458"
